Datetime,Buyexchange,Sellexchange,Currency,Result
Dec 10 2019 05:28:51 AM,huobipro,poloniex,KNC/BTC
Dec 10 2019 07:34:08 AM,coinegg,exmo,INK/BTC
Dec 10 2019 09:24:15 AM,exmo,livecoin,ROOBEE/BTC
Dec 10 2019 10:40:17 AM,crex24,hitbtc2,XVG/BTC
Dec 10 2019 10:57:23 AM,kucoin,hitbtc2,UTK/BTC
Dec 10 2019 07:52:56 PM,okex3,hitbtc2,PMA/BTC
Dec 10 2019 10:43:29 PM,bittrex,hitbtc2,EXP/BTC
Dec 10 2019 11:21:25 PM,coinex,kucoin,DGB/BTC
Dec 11 2019 12:48:52 AM,bitmax,bittrex,STPT/BTC
Dec 11 2019 03:38:07 AM,btcalpha,okex3,ACT/BTC
Dec 11 2019 05:03:41 AM,okex3,huobipro,GNX/BTC
Dec 11 2019 05:13:45 AM,hitbtc2,livecoin,FXT/BTC
Dec 11 2019 06:59:23 AM,huobipro,kucoin,RBTC/BTC
Dec 11 2019 08:16:08 AM,crex24,kucoin,ONION/BTC
Dec 11 2019 08:29:28 AM,btcalpha,tidex,REM/BTC
Dec 11 2019 08:38:23 AM,okex3,livecoin,ABT/BTC
Dec 11 2019 11:09:45 AM,bitforex,digifinex,UND/BTC
Dec 11 2019 12:04:37 PM,okex3,hitbtc2,PMA/BTC
Dec 11 2019 01:22:36 PM,bitforex,digifinex,ELAC/BTC
Dec 11 2019 04:15:22 PM,bittrex,hitbtc2,EXP/BTC
Dec 11 2019 10:08:05 PM,lbank,bitmart,ABBC/BTC
Dec 11 2019 10:35:26 PM,bitforex,kucoin,BOS/BTC
Dec 11 2019 11:53:57 PM,huobipro,kucoin,RBTC/BTC
Dec 12 2019 01:48:57 AM,kucoin,digifinex,NRG/BTC
Dec 12 2019 01:53:54 AM,kucoin,hitbtc2,NEBL/BTC
Dec 12 2019 02:46:03 AM,tidex,btcalpha,VEST/BTC
Dec 12 2019 02:51:51 AM,tidex,btcalpha,VEST/BTC
Dec 12 2019 03:41:37 AM,coinex,kucoin,OLT/BTC
Dec 13 2019 04:34:45 PM,poloniex,crex24,BCN/BTC
Dec 13 2019 04:49:33 PM,digifinex,bittrex,BLOCK/BTC
Dec 13 2019 05:43:43 PM,okex3,livecoin,OMG/BTC
Dec 13 2019 06:42:28 PM,btcalpha,huobipro,ZEC/BTC
Dec 13 2019 07:25:02 PM,crex24,bitmart,BTT/BTC
Dec 13 2019 08:17:21 PM,huobipro,poloniex,POLY/BTC
Dec 13 2019 09:02:59 PM,coinegg,exmo,INK/BTC
Dec 13 2019 09:17:54 PM,bittrex,kraken,OMG/BTC
Dec 13 2019 09:35:10 PM,bittrex,bitmax,CHR/BTC
Dec 13 2019 09:35:28 PM,bitforex,digifinex,UND/BTC
Dec 13 2019 09:44:50 PM,coinegg,kucoin,AOA/BTC
Dec 13 2019 10:01:31 PM,bitmart,huobipro,BTT/BTC
Dec 13 2019 10:43:04 PM,poloniex,crex24,BCN/BTC
Dec 13 2019 11:09:05 PM,huobipro,poloniex,POLY/BTC
Dec 13 2019 11:23:54 PM,huobipro,poloniex,POLY/BTC
Dec 13 2019 11:57:16 PM,okex3,kucoin,WXT/BTC
Dec 13 2019 11:58:03 PM,bittrex,kucoin,SPND/BTC
Dec 14 2019 12:17:16 AM,okex3,bigone,HMC/BTC
Dec 14 2019 01:12:48 AM,bittrex,bibox,TTC/BTC
Dec 14 2019 01:51:41 AM,digifinex,livecoin,MGO/BTC
Dec 14 2019 05:17:37 AM,tidex,bittrex,EDG/BTC
Dec 14 2019 06:02:22 AM,bitforex,digifinex,ELAC/BTC
Dec 14 2019 07:05:05 AM,huobipro,hitbtc2,SALT/BTC
Dec 14 2019 07:22:39 AM,huobipro,hitbtc2,SALT/BTC
Dec 14 2019 08:05:52 AM,bittrex,digifinex,RVN/BTC
Dec 14 2019 08:39:51 AM,okex3,huobipro,KCASH/BTC
Dec 14 2019 08:43:02 AM,kucoin,bitmax,MHC/BTC
Dec 14 2019 10:42:59 AM,kucoin,bitz,TKY/BTC
Dec 14 2019 10:59:41 AM,oceanex,bigone,VTHO/BTC
Dec 14 2019 11:30:37 AM,poloniex,hitbtc2,BCN/BTC
Dec 14 2019 12:08:46 PM,bitmax,kucoin,CHR/BTC
Dec 14 2019 12:26:55 PM,bitmax,kucoin,CHR/BTC
Dec 14 2019 12:31:32 PM,kucoin,hitbtc2,DENT/BTC
Dec 14 2019 01:36:34 PM,coinex,hitbtc2,WINGS/BTC
Dec 14 2019 04:07:49 PM,bitmart,hitbtc2,WAVES/BTC
Dec 14 2019 04:09:18 PM,bitmax,huobipro,COVA/BTC
Dec 14 2019 04:47:27 PM,bittrex,kucoin,SPND/BTC
Dec 14 2019 07:23:59 PM,kucoin,hitbtc2,DENT/BTC
Dec 14 2019 07:46:21 PM,huobipro,kucoin,OCN/BTC
Dec 14 2019 08:12:47 PM,okex3,digifinex,ZRX/BTC
Dec 14 2019 08:23:56 PM,bittrex,livecoin,VRC/BTC
Dec 14 2019 09:54:38 PM,kucoin,okex3,SPND/BTC
Dec 15 2019 02:05:04 AM,crex24,kucoin,ONION/BTC
Dec 15 2019 09:44:00 AM,bitforex,digifinex,KBC/BTC
Dec 15 2019 02:57:06 PM,bitmax,huobipro,COVA/BTC
Dec 15 2019 05:49:05 PM,btcalpha,huobipro,ACT/BTC
Dec 15 2019 05:50:45 PM,btcalpha,huobipro,ACT/BTC
Dec 15 2019 05:51:48 PM,btcalpha,huobipro,ACT/BTC
Dec 15 2019 06:15:39 PM,bitmax,huobipro,COVA/BTC
Dec 15 2019 07:40:12 PM,hitbtc2,bibox,ORMEUS/BTC
Dec 15 2019 07:46:17 PM,poloniex,hitbtc2,BCN/BTC
Dec 15 2019 08:10:28 PM,kucoin,hitbtc2,DENT/BTC
Dec 15 2019 09:32:13 PM,crex24,livecoin,BSD/BTC
Dec 15 2019 09:39:37 PM,livecoin,kucoin,AOA/BTC
Dec 15 2019 10:13:56 PM,poloniex,crex24,BCN/BTC
Dec 15 2019 10:35:58 PM,crex24,btcalpha,NSD/BTC
Dec 15 2019 10:36:28 PM,bitforex,btcalpha,XRP/BTC
Dec 16 2019 12:11:38 AM,okex3,huobipro,TRIO/BTC
Dec 16 2019 12:46:24 AM,huobipro,okex3,TRIO/BTC
Dec 16 2019 12:47:15 AM,huobipro,okex3,TRIO/BTC
Dec 16 2019 02:26:55 AM,kucoin,livecoin,AOA/BTC
Dec 16 2019 02:56:18 AM,bitforex,bitz,KBC/BTC
Dec 16 2019 03:09:31 AM,crex24,btcalpha,BTCZ/BTC
Dec 16 2019 03:30:33 AM,crex24,btcalpha,NSD/BTC
Dec 16 2019 04:24:42 AM,kucoin,hitbtc2,NIM/BTC
Dec 16 2019 06:52:33 AM,digifinex,bitforex,UND/BTC
Dec 16 2019 07:11:07 AM,digifinex,huobipro,GXC/BTC
Dec 16 2019 07:25:46 AM,tidex,hitbtc2,REM/BTC
Dec 16 2019 07:52:15 AM,hitbtc2,huobipro,ARDR/BTC
Dec 16 2019 07:53:29 AM,hitbtc2,bittrex,ARDR/BTC
Dec 16 2019 08:01:57 AM,huobipro,hitbtc2,SALT/BTC
Dec 16 2019 08:07:53 AM,bittrex,bibox,TTC/BTC
Dec 16 2019 08:18:35 AM,btcalpha,coinegg,ETH/BTC
Dec 16 2019 09:13:33 AM,huobipro,crex24,XVG/BTC
Dec 16 2019 09:30:06 AM,bitmax,huobipro,COVA/BTC
Dec 16 2019 09:43:20 AM,kucoin,crex24,ENQ/BTC
Dec 16 2019 09:52:09 AM,huobipro,digifinex,MCO/BTC
Dec 16 2019 10:36:56 AM,crex24,btcalpha,NPC/BTC
Dec 16 2019 11:17:40 AM,huobipro,tidex,WAVES/BTC
Dec 16 2019 12:01:13 PM,bittrex,hitbtc2,PART/BTC
Dec 16 2019 12:15:05 PM,huobipro,hitbtc2,SALT/BTC
Dec 16 2019 01:20:48 PM,bitmart,livecoin,ABT/BTC
Dec 16 2019 01:31:50 PM,huobipro,coinex,ETH/BTC
Dec 16 2019 01:32:49 PM,okex3,livecoin,XLM/BTC
Dec 16 2019 02:08:18 PM,coinex,kucoin,XTZ/BTC
Dec 16 2019 02:30:58 PM,kucoin,bitmax,MHC/BTC
Dec 16 2019 06:51:17 PM,coinex,livecoin,LSK/BTC
Dec 16 2019 08:21:24 PM,okex3,crex24,DGB/BTC
Dec 16 2019 08:47:28 PM,bitmax,huobipro,WAN/BTC
